id,title,company,location,region,description,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,created,redirect_url,query,collected_at
5821005470,Data Analyst,Mars Recruitment,"Hughenden, High Wycombe",South East England,"Salary: £? - ? per year Requirements: Proven experience collecting, managing, and analysing large volumes of data. Strong Excel skills, including data manipulation, analysis, and reporting. Experience working with databases and ERP systems. Ability to extract, cleanse, and combine data from multiple sources. Strong verbal communication skills and confidence engaging with stakeholders globally. Experience producing management reports and presenting findings to senior stakeholders. Background in …",48541.04,48541.04,1,contract,,Accounting & Finance Jobs,2026-07-30T11:33:46Z,https://www.adzuna.co.uk/jobs/details/5821005470?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991701+00:00
5823114582,Data Analyst,Warner Bros. Discovery,"London, UK",London,"_Welcome to Warner Bros. Discovery the stuff dreams are made of._ Who We Are When we say, ""the stuff dreams are made of,"" we're not just referring to the world of wizards, dragons and superheroes, or even to the wonders of Planet Earth. Behind WBD's vast portfolio of iconic content and beloved brands, are the _storytellers_ bringing our characters to life, the _creators_ bringing them to your living rooms and the _dreamers_ creating what's next From brilliant creatives, to technology trailblaze…",44233.39,44233.39,1,,,IT Jobs,2026-08-01T01:58:42Z,https://www.adzuna.co.uk/jobs/details/5823114582?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991705+00:00
5823818540,Data Analyst,Paterson Simons & Co  Ltd.,"Glensburgh, Grangemouth",Scotland,"Salary: £28,000 - 28,000 per year Requirements: We require proficiency in Power BI, Fabric, Python, and Excel. We need strong analytical and problem-solving skills. We require a strong understanding of data architecture and database concepts. We need good communication skills for working with cross-functional teams. Familiarity with CRM systems, especially Microsoft Dynamics, is desirable. Experience with APIs for data extraction is desirable. Knowledge of data modelling and DAX is desirable. A…",28000.0,28000.0,0,,full_time,IT Jobs,2026-08-01T11:30:15Z,https://www.adzuna.co.uk/jobs/details/5823818540?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991710+00:00
5803917979,Data Analyst,TELECOM ACQUISITIONS LTD,"West Sussex, South East England",South East England,"Data Analyst Salary: Negotiable (depending on experience) Hours: Monday to Friday 08:30 – 17:30 Location: Horsham, West Sussex, Office Contract: Full-time Perm. Holiday: 25 days  Bank Holidays Please note all successful applicants will be subject to right to work and background DBS checks. As part of our standard recruitment procedure. Why join us? Aside from a fantastic list of benefits, we move quickly and are market leading. We truly live by our ethos of work hard, play hard. Whilst we are d…",41130.57,41130.57,1,permanent,full_time,IT Jobs,2026-07-16T23:21:19Z,https://www.adzuna.co.uk/jobs/details/5803917979?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991715+00:00
5819756172,Data Analyst,Segula Technologies,"Gaydon, Warwick",West Midlands,"Data Analyst - Automotive Mission Are you passionate about transforming complex data into meaningful insights? Do you enjoy building automated solutions, creating impactful dashboards, and solving real business challenges? If so, we have an exciting opportunity for you to join a forward-thinking Manufacturing Engineering team as a Data Engineer. What You'll Do In this role, you'll be at the heart of data-driven decision-making, working closely with engineering, management, and digital teams to …",49803.41,49803.41,1,,full_time,IT Jobs,2026-07-29T13:00:11Z,https://www.adzuna.co.uk/jobs/details/5819756172?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991720+00:00
5822579948,Data Analyst,Landsec,UK,UK,"WE ARE LANDSEC We identify and shape places that create opportunity, enhance quality of life, and bring joy to the people connected to them. This is how we’ve created the UK’s leading portfolio of urban places and one of the largest real estate companies in Europe. Our £10 billion portfolio is built around premium workplaces, the country’s pre-eminent retail platform, and a residential pipeline that will redefine urban life. We’ve honed this ability over 80 years. Spotting the opportunities, bu…",32405.19,32405.19,1,,full_time,IT Jobs,2026-07-31T17:50:26Z,https://www.adzuna.co.uk/jobs/details/5822579948?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991725+00:00
5799943439,Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",London,"Data Analyst London, Hybrid Salary up to £45,000 This is an opportunity to work with a genuinely unique behavioural dataset that brings together digital activity, media exposure, shopping behaviour and emerging AI interactions. You will play a key role in uncovering insights that help organisations understand how consumers behave and how advertising influences real-world decisions. The Company They are a specialist data and analytics business focused on understanding consumer behaviour in depth…",40000.0,50000.0,0,permanent,full_time,IT Jobs,2026-07-14T13:38:01Z,https://www.adzuna.co.uk/jobs/details/5799943439?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991730+00:00
5779215744,Data Analyst,Brookhouse Aerospace,UK,UK,"We are seeking a skilled and detail-oriented Data Analyst with strong coding capabilities to support the development of business intelligence, reporting, and data-driven decision making. ​ The successful candidate will be responsible for transforming raw data into meaningful insights, building dashboards, and improving data processes across the organisation. This is a fixed term contract initially, with the possibility of a permanent role depending on business needs. ​ About Us Brookhouse Aeros…",40690.64,40690.64,1,contract,,IT Jobs,2026-06-27T16:44:33Z,https://www.adzuna.co.uk/jobs/details/5779215744?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991735+00:00
5822589021,Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",London,"Data Analyst London (Hybrid, 3 days in office) | Up to £54,000  £8,000 bonus  additional company performance bonus Looking to combine analytics, strategy, and client-facing consulting in one role? This is an opportunity to join a highly regarded consulting business where data and analytics sit at the heart of strategic decision-making. You will work on a diverse range of projects, helping organisations answer complex commercial, public sector, and location-based questions through data. The Comp…",50000.0,54000.0,0,permanent,full_time,Consultancy Jobs,2026-07-31T18:37:07Z,https://www.adzuna.co.uk/jobs/details/5822589021?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991739+00:00
5788129967,Data Analyst,Billing Finance,"Northampton, Northamptonshire",East Midlands,"About You. Are you an experienced Data Analyst? Are you a self-starter with an analytical mindset, focussed on getting teams what they need to get the work done? Does the idea of joining a company who are undergoing a genuinely exciting period of change and growth appeal? ​ ​ About The Role. We're looking for an experienced Data Analyst to join us. Working within our Data Analytics team, you will play a crucial role, providing actionable insights to guide strategic decisions and operational pro…",35000.0,45000.0,0,,full_time,IT Jobs,2026-07-04T15:35:01Z,https://www.adzuna.co.uk/jobs/details/5788129967?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991744+00:00
5810876385,Data Analyst,Next,"Leicester, Leicestershire",East Midlands,"The Role As a Data Analyst within our Finance Operations team at Next, you will play a crucial role in driving operational clarity and efficiency across our Third-Party (TP) Retail Operations. Reporting directly to the TP Retail Team Lead, you will be responsible for producing key operational and financial reporting, scoping and building modern Power BI solutions and delivering actionable insights around Retail Stock and Banking Operations. This role requires a technical and business-savvy anal…",33000.0,,0,,full_time,IT Jobs,2026-07-22T13:55:20Z,https://www.adzuna.co.uk/jobs/details/5810876385?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991749+00:00
5821412505,Data Analyst,Verisk Analytics,"Manchester, Greater Manchester",North West England,"Description At Ignite Systems, we help insurers and brokers work smarter through innovative technology, data, and automation solutions. As we continue to grow, we're looking for a Data Analyst to join our team and play a key role in supporting and enhancing insurance scheme pricing models, configurations, and client solutions. This is an excellent opportunity for someone who enjoys working with data, solving complex problems, and collaborating with clients to deliver meaningful business outcome…",35179.46,35179.46,1,,full_time,IT Jobs,2026-07-30T18:22:56Z,https://www.adzuna.co.uk/jobs/details/5821412505?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991754+00:00
5799932448,Data Analyst,Think Specialist Recruitment,"Watford, Hertfordshire",Eastern England,"Think Specialist Recruitment are delighted to be working with a Global organisation based within the Watford area. This long standing client of ours have an opportunity for a Data Analyst to come and join them on a 12 month maternity cover contract. The successful candidate will have previous experience within data analysis, be comfortable with large amounts of data, as well as the ability to read, crunch and explain data. This candidate will be someone who is able to start a 12 month contract …",45000.0,52000.0,0,contract,,IT Jobs,2026-07-14T13:35:22Z,https://www.adzuna.co.uk/jobs/details/5799932448?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991759+00:00
5821314442,Data Analyst,Goodlife Recruitment Solutions Ltd,"Warrington, Cheshire",North West England,"Data Analyst - Birchwood (Warrington) - Full time Perm role - £35-45K DOE - Office based role Join an Exciting growing brand with Amazing office space and super collaborative culture! DTC e-commerce, Retail and/or Fast paced fashion brand is essential No sponsorship offerd - Must have full UK right to work or be a British citizen Your day-to-day responsibilities include: Creating and maintaining dashboards in Power BI and creating SQL queries to provide daily, weekly, monthly and adhoc insights…",45000.0,45000.0,0,permanent,full_time,IT Jobs,2026-07-30T16:48:35Z,https://www.adzuna.co.uk/jobs/details/5821314442?utm_medium=api&utm_source=68afd3e1,data analyst,2026-08-01T13:27:42.991764+00:00
